"id","ident","type","name","latitude_deg","longitude_deg","elevation_ft","continent","iso_country","iso_region","municipality","scheduled_service","gps_code","iata_code","local_code","home_link","wikipedia_link","keywords"
7257,"0KS7","small_airport","Mono Aircraft Airport",37.69279861450195,-97.88639831542969,1450,"NA","US","US-KS","Cheney","no","0KS7",,"0KS7",,,
7258,"0KS8","small_airport","Pearce Field",37.38249969482422,-95.37470245361328,950,"NA","US","US-KS","Parsons","no","0KS8",,"0KS8",,,
7259,"0KS9","small_airport","Lmn 120 Airport",37.515899658203125,-96.9197998046875,1330,"NA","US","US-KS","Douglas","no","0KS9",,"0KS9",,,
7260,"0KY0","small_airport","Owen Air Park",38.622798919677734,-84.77890014648438,890,"NA","US","US-KY","Owenton","no","0KY0",,"0KY0",,,
7261,"0KY1","small_airport","Arnemann Farms Airport",36.76559829711914,-86.61830139160156,504,"NA","US","US-KY","Franklin","no","0KY1",,"0KY1",,,
7262,"0KY2","heliport","Mgt Station 2105 Heliport",37.50559997558594,-86.8375015258789,540,"NA","US","US-KY","Hartford","no","0KY2",,"0KY2",,,
7263,"0KY3","heliport","Tennessee Gas Heliport",38.5614013671875,-83.95279693603516,604,"NA","US","US-KY","Load","no","0KY3",,"0KY3",,,
7264,"0KY4","small_airport","Cambron Field",37.56439971923828,-87.08190155029297,427,"NA","US","US-KY","Owensboro","no","0KY4",,"0KY4",,,
7265,"0KY5","small_airport","Falin Landing Strip",36.8125,-86.375,600,"NA","US","US-KY","Bowling Green","no","0KY5",,"0KY5",,,
7266,"0KY6","heliport","Tennessee Gas Heliport",38.2682991027832,-82.57749938964844,560,"NA","US","US-KY","Burnaugh","no","0KY6",,"0KY6",,,
7267,"0KY7","small_airport","Clinton-Hickman County Airport",36.63610076904297,-88.99859619140625,360,"NA","US","US-KY","Clinton","no","0KY7",,"0KY7",,,
7268,"0KY8","small_airport","Sky Airport",37.1171989440918,-83.73609924316406,850,"NA","US","US-KY","Manchester","no","0KY8",,"0KY8",,,
7269,"0KY9","heliport","Pine Mountain Aero Heliport",37.11360168457031,-82.80359649658203,1300,"NA","US","US-KY","Whitesburg","no","0KY9",,"0KY9",,,
7270,"0L4","small_airport","Lida Junction Airport",37.485801696777344,-117.19100189208984,4684,"NA","US","US-NV","Goldfield","no","0L4",,"0L4",,"http://en.wikipedia.org/wiki/Lida_Junction_Airport",
7271,"0L5","small_airport","Goldfield Airport",37.71799850463867,-117.23799896240234,5680,"NA","US","US-NV","Goldfield","no","0L5",,"0L5",,"http://en.wikipedia.org/wiki/Goldfield_Airport",
7272,"0L6","heliport","Winn Parish Medical Center Heliport",31.923200607299805,-92.64569854736328,140,"NA","US","US-LA","Winnfield","no","0L6",,"0L6",,,
7273,"0LA0","heliport","West Hackberry Heliport",30.008499145507812,-93.40019989013672,10,"NA","US","US-LA","Hackberry","no","0LA0",,"0LA0",,,
7274,"0LA1","small_airport","Double H Ranch Airport",30.229400634765625,-90.97339630126953,15,"NA","US","US-LA","Gonzales","no","0LA1",,"0LA1",,,
7275,"0LA2","small_airport","Don Babin-Private Airport",30.277999877929688,-90.96320343017578,17,"NA","US","US-LA","Gonzales","no","0LA2",,"0LA2",,,
7276,"0LA3","small_airport","Belcher Airpatch Airport",32.749298095703125,-93.87349700927734,280,"NA","US","US-LA","Belcher","no","0LA3",,"0LA3",,,
7277,"0LA4","heliport","North Caddo Medical Center Heliport",32.86410140991211,-93.98899841308594,200,"NA","US","US-LA","Vivian","no","0LA4",,"0LA4",,,
7278,"0LA5","heliport","Conoco Inc Heliport",29.257999420166016,-89.96369934082031,3,"NA","US","US-LA","Grand Isle","no","0LA5",,"0LA5",,,
7279,"0LA6","heliport","Freeport Sulphur Heliport",29.25860023498535,-89.95919799804688,3,"NA","US","US-LA","Grand Isle","no","0LA6",,"0LA6",,,
7280,"0LA7","heliport","Exxon Heliport",29.255800247192383,-89.96759796142578,6,"NA","US","US-LA","Grand Isle","no","0LA7",,"0LA7",,,
7281,"0LA8","heliport","Jackson Parish Hospital Heliport",32.25170135498047,-92.71279907226562,183,"NA","US","US-LA","Jonesboro","no","0LA8",,"0LA8",,,
7282,"0LA9","small_airport","Rebel Field",30.586299896240234,-90.86150360107422,74,"NA","US","US-LA","Watson","no","0LA9",,"0LA9",,,
7283,"0LL0","small_airport","Kaufield Airport",42.26470184326172,-88.7300033569336,783,"NA","US","US-IL","Belvidere","no","0LL0",,"0LL0",,,
7284,"0LL1","small_airport","Jerseyville Aviation Inc Airport",39.094200134277344,-90.31340026855469,604,"NA","US","US-IL","Jerseyville","no","0LL1",,"0LL1",,,
7285,"0LL2","small_airport","Murk's Strip",40.738899231,-90.38069915770001,700,"NA","US","US-IL","St. Augustine","no","0LL2",,"0LL2",,,
7286,"0LL3","small_airport","Koenig Airport",39.05500030517578,-90.34210205078125,614,"NA","US","US-IL","Jerseyville","no","0LL3",,"0LL3",,,
7287,"0LL4","small_airport","Flaherty Field",41.4192008972168,-89.12310028076172,664,"NA","US","US-IL","La Salle","no","0LL4",,"0LL4",,,
7288,"0LL5","small_airport","Busboom RLA Restricted Landing Area",40.1100006104,-88.07839965820001,675,"NA","US","US-IL","St Joseph","no","0LL5",,"0LL5",,,
7289,"0LL6","small_airport","Gord Airport",41.69839859008789,-88.60759735107422,710,"NA","US","US-IL","Sandwich","no","0LL6",,"0LL6",,,
7290,"0LL7","heliport","Hospital Heliport",41.650001525878906,-88.61669921875,670,"NA","US","US-IL","Sandwich","no","0LL7",,"0LL7",,,
7291,"0LL9","heliport","Savanna Army Depot Helipad",42.1833992004,-90.25569915770001,650,"NA","US","US-IL","Savanna","no","0LL9",,"0LL9",,,
7292,"0LS0","small_airport","Theriot Field",29.74970054626465,-90.73580169677734,13,"NA","US","US-LA","Thibodaux","no","0LS0",,"0LS0",,,
7294,"0LS2","heliport","Evergreen Fourchon Heliport",29.11639976501465,-90.20220184326172,6,"NA","US","US-LA","Golden Meadow","no","0LS2",,"0LS2",,,
7295,"0LS3","heliport","Evergreen Venice Heliport",29.29669952392578,-89.37439727783203,,"NA","US","US-LA","Venice","no","0LS3",,"0LS3",,,
7296,"0LS4","small_airport","Buller's Airstrip",30.808700561523438,-92.18800354003906,47,"NA","US","US-LA","Bunkie","no","0LS4",,"0LS4",,,
7297,"0LS5","small_airport","Trahan Ultralightport",30.306900024414062,-92.12979888916016,40,"NA","US","US-LA","Cankton","no","0LS5",,"0LS5",,,
7298,"0LS6","small_airport","Dufour Airport",30.787700653076172,-92.05039978027344,42,"NA","US","US-LA","Morrow","no","0LS6",,"0LS6",,,
7299,"0LS7","small_airport","Morgan Field",30.61280059814453,-91.48419952392578,36,"NA","US","US-LA","New Roads","no","0LS7",,"0LS7",,,
7300,"0LS8","small_airport","Lonesome Dove Airfield",30.28580093383789,-92.94129943847656,34,"NA","US","US-LA","Woodlawn","no","0LS8",,"0LS8",,,
7301,"0LS9","small_airport","Huenefeld Airport",32.50429916381836,-91.98210144042969,72,"NA","US","US-LA","Monroe","no","0LS9",,"0LS9",,,
7302,"0MA1","heliport","Massachusetts General Hospital Heliport",42.36370086669922,-71.06890106201172,214,"NA","US","US-MA","Boston","no","0MA1",,"0MA1",,,
7303,"0MA2","heliport","Healthalliance Hospital-Leominster Heliport",42.54090118408203,-71.76280212402344,450,"NA","US","US-MA","Leominster","no","0MA2",,"0MA2",,,
7304,"0MA3","heliport","Reh Heliport",41.78739929199219,-71.23179626464844,100,"NA","US","US-MA","Rehoboth","no","0MA3",,"0MA3",,,
7305,"0MA4","heliport","Boston Medical Center Hospital Heliport",42.33359909057617,-71.07170104980469,19,"NA","US","US-MA","Boston","no","0MA4",,"0MA4",,,
7306,"0MA5","heliport","Brockton Usar Center Heliport",42.05590057373047,-71.05590057373047,85,"NA","US","US-MA","Brockton","no","0MA5",,"0MA5",,,
7307,"0MA6","heliport","Wbz Heliport",42.3651008605957,-71.13259887695312,9,"NA","US","US-MA","Boston","no","0MA6",,"0MA6",,,
7308,"0MA8","heliport","Textron/Everett Heliport",42.40449905395508,-71.07060241699219,40,"NA","US","US-MA","Everett","no","0MA8",,"0MA8",,,
7309,"0MA9","heliport","Lleia Kyle O'Meara Heliport",42.50310134887695,-71.90840148925781,1230,"NA","US","US-MA","Westminster","no","0MA9",,"0MA9",,,
7310,"0MD0","heliport","Baltimore Washington Medical Center Heliport",39.1375999451,-76.623298645,77,"NA","US","US-MD","Glen Burnie","no","0MD0",,"0MD0",,,
7311,"0MD1","small_airport","Taylor Field",39.18730163574219,-75.7927017211914,75,"NA","US","US-MD","Sudlersville","no","0MD1",,"0MD1",,,
7312,"0MD2","small_airport","Squier Landing Airport",38.287899017333984,-76.86750030517578,16,"NA","US","US-MD","Cobb Island","no","0MD2",,"0MD2",,,
7313,"0MD3","heliport","The Johns Hopkins Hospital Heliport",39.297298431396484,-76.59329986572266,260,"NA","US","US-MD","Baltimore","no","0MD3",,"0MD3",,,
7314,"0MD4","small_airport","Pond View Private Airport",39.26679992675781,-76.18720245361328,47,"NA","US","US-MD","Chestertown","no","0MD4",,"0MD4",,,
7315,"0MD5","heliport","Greater Laurel Beltsville Hospital Heliport",39.08760070800781,-76.88159942626953,285,"NA","US","US-MD","Laurel","no","0MD5",,"0MD5",,,
7316,"0MD6","small_airport","Walters Airport",39.38119888305664,-77.10579681396484,750,"NA","US","US-MD","Mount Airy","no","0MD6",,"0MD6",,,
7317,"0MD7","heliport","The Aspen Institute Heliport",38.9093017578125,-76.11969757080078,20,"NA","US","US-MD","Queenstown","no","0MD7",,"0MD7",,,
7318,"0MD8","heliport","Security Ford Heliport",39.24589920043945,-76.67610168457031,30,"NA","US","US-MD","Arbutus","no","0MD8",,"0MD8",,,
7319,"0MD9","heliport","Calvert Memorial Hospital Heliport",38.56100082397461,-76.59660339355469,143,"NA","US","US-MD","Prince Frederick","no","0MD9",,"0MD9",,,
45455,"0ME4","small_airport","Peasley Field",44.742469,-68.474403,271,"NA","US","US-ME","Otis","no","0ME4",,"0ME4",,,
7320,"0MI0","heliport","Sumner Heliport",42.970001220703125,-85.66590118408203,657,"NA","US","US-MI","Grand Rapids","no","0MI0",,"0MI0",,,
7321,"0MI1","small_airport","Sugar Springs Airport",44.14030075073242,-84.4375,940,"NA","US","US-MI","Gladwin","no","0MI1",,"0MI1",,,
7322,"0MI2","small_airport","Stier Airstrip",44.52220153808594,-83.68329620361328,850,"NA","US","US-MI","Glennie","no","0MI2",,"0MI2",,,
7323,"0MI3","small_airport","Kelleys Airport",44.633399963378906,-84.4833984375,1000,"NA","US","US-MI","Grayling","no","0MI3",,"0MI3",,,
7324,"0MI4","small_airport","Lesterson Field",46.270198822021484,-87.3864974975586,1120,"NA","US","US-MI","Gwinn","no","0MI4",,"0MI4",,,
7325,"0MI6","small_airport","Young's Airport",46.38750076293945,-85.18399810791016,800,"NA","US","US-MI","Hulbert","no","0MI6",,"0MI6",,,
7326,"0MI7","heliport","Four Star Heliport",42.04309844970703,-83.3593978881836,603,"NA","US","US-MI","Carleton","no","0MI7",,"0MI7",,,
7327,"0MI8","small_airport","Twin Lakes Airport",44.900001525878906,-84.30000305175781,1275,"NA","US","US-MI","Lewiston","no","0MI8",,"0MI8",,,
7328,"0MI9","heliport","Henry Ford Hospital Heliport",42.36750030517578,-83.08439636230469,633,"NA","US","US-MI","Detroit","no","0MI9",,"0MI9",,,
7329,"0MN0","seaplane_base","Winner's Landing Seaplane Base",44.79690170288086,-92.98410034179688,690,"NA","US","US-MN","St Paul Park","no","0MN0",,"0MN0",,,
7330,"0MN1","small_airport","Brinkman Airport",44.2625007629,-94.06970214840001,1020,"NA","US","US-MN","St. Peter","no","0MN1",,"0MN1",,,
7331,"0MN2","seaplane_base","Grindstone Lake Seaplane Base",46.13330078125,-93.00299835205078,1025,"NA","US","US-MN","Sandstone","no","0MN2",,"0MN2",,,
7332,"0MN3","seaplane_base","Lower Hay Lake Seaplane Base",46.677799224853516,-94.2925033569336,1230,"NA","US","US-MN","Jenkins","no","0MN3",,"0MN3",,,
7333,"0MN4","seaplane_base","Paul's Seaplane Base",46.47719955444336,-94.3031005859375,1200,"NA","US","US-MN","Nisswa","no","0MN4",,"0MN4",,,
7334,"0MN5","small_airport","Pankratz Airport",44.30720138549805,-94.91690063476562,1033,"NA","US","US-MN","Springfield","no","0MN5",,"0MN5",,,
7335,"0MN6","small_airport","Matson Field",43.662200927734375,-92.404296875,1365,"NA","US","US-MN","Spring Valley","no","0MN6",,"0MN6",,,
7336,"0MN7","heliport","Ely Bloomenson Community Hospital Heliport",47.89910125732422,-91.87300109863281,1450,"NA","US","US-MN","Ely","no","0MN7",,"0MN7",,,
7337,"0MN8","small_airport","Keller Airport",45.135799407958984,-92.8593978881836,990,"NA","US","US-MN","Stillwater","no","0MN8",,"0MN8",,,
7338,"0MN9","heliport","Triple H Heliport",45.31330108642578,-93.71759796142578,980,"NA","US","US-MN","Big Lake","no","0MN9",,"0MN9",,,
7339,"0MO0","small_airport","Ferros Ranch-Aero Airport",38.410301208496094,-93.8501968383789,775,"NA","US","US-MO","Clinton","no","0MO0",,"0MO0",,,
7340,"0MO1","small_airport","Flying G Airport",38.544498443603516,-94.0947036743164,920,"NA","US","US-MO","Creighton","no","0MO1",,"0MO1",,,
7341,"0MO2","small_airport","Short-N-Ruff Airport",37.78670120239258,-90.78009796142578,950,"NA","US","US-MO","Caledonia","no","0MO2",,"0MO2",,,
7342,"0MO3","small_airport","Arvin Ranch Airport",38.44029998779297,-94.59329986572266,1000,"NA","US","US-MO","Drexel","no","0MO3",,"0MO3",,,
7343,"0MO4","heliport","Bert Walter Berkowitz Heliport",39.08530044555664,-94.57379913330078,890,"NA","US","US-MO","Kansas City","no","0MO4",,"0MO4",,,
7344,"0MO5","small_airport","Joe D Lewis Airport",40.133399963378906,-92.1001968383789,780,"NA","US","US-MO","Edina","no","0MO5",,"0MO5",,,
7345,"0MO6","small_airport","Hall Airport",40.11669921875,-92.26689910888672,850,"NA","US","US-MO","Edina","no","0MO6",,"0MO6",,,
7346,"0MO7","heliport","St Joseph Hospital West Heliport",38.80329895019531,-90.77629852294922,531,"NA","US","US-MO","Lake Saint Louis","no","0MO7",,"0MO7",,,
7347,"0MO8","small_airport","Sloan's Airport",39.14059829711914,-90.73680114746094,437,"NA","US","US-MO","Elsberry","no","0MO8",,"0MO8",,,
7348,"0MO9","heliport","Emerson Heliport",38.72949981689453,-90.27839660644531,575,"NA","US","US-MO","Ferguson","no","0MO9",,"0MO9",,,
7349,"0MS0","small_airport","Topton Air Estates Airport",32.474998474121094,-88.61669921875,453,"NA","US","US-MS","Meridian","no","0MS0",,"0MS0",,,
7350,"0MS1","small_airport","Franklin Field",31.425199508666992,-90.90290069580078,200,"NA","US","US-MS","Meadville","no","0MS1",,"0MS1",,,
7351,"0MS2","small_airport","Morgan Field",31.541799545288086,-89.3917007446289,300,"NA","US","US-MS","Seminary","no","0MS2",,"0MS2",,,
7352,"0MS3","heliport","Baptist Memorial Hospital-North Ms Heliport",34.347801208496094,-89.51899719238281,430,"NA","US","US-MS","Oxford","no","0MS3",,"0MS3",,,
